mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.7634035110473633,0.39926786815785037,0.06188068389892578,0.01849080736759754,14,0.8,1,9,320,"{'max_depth': 14, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 320}",-1.0951007658357068,-0.7989204307997407,-0.846675323767176,-0.6965442062350893,-0.5337897219163669,-0.7942060897108159,0.1847524721100895,21
1.1336658954620362,0.21225353167080077,0.07304162979125976,0.0073355542514349425,14,log2,3,8,630,"{'max_depth': 14, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 630}",-1.1280726530783383,-0.863869061431242,-0.882868853252689,-0.7423428937716674,-0.5550814297028585,-0.834446978247359,0.1875924550553855,33
2.7844161987304688,1.3271384104900967,0.07293319702148438,0.01035119235921345,18,1.0,3,7,608,"{'max_depth': 18, 'max_features': 1.0, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 608}",-1.0267140195805038,-0.7332142828915158,-0.8282366565424786,-0.7096665953425793,-0.5187211585394712,-0.7633105425793096,0.16565277943819526,5
2.3015487670898436,0.774547545487036,0.07754993438720703,0.0024373096642978515,9,0.8,2,7,685,"{'max_depth': 9, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 685}",-1.0559828283672272,-0.750788100010931,-0.82554911566579,-0.6938965272896667,-0.5156711710936347,-0.7683775484854498,0.17646682946108064,9
1.8260208129882813,0.37915459175005156,0.07614221572875976,0.014973518393740545,8,0.8,2,7,552,"{'max_depth': 8, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 552}",-1.054278045105756,-0.7493773589910987,-0.8227369349517732,-0.6945468122982436,-0.5155039082493073,-0.7672886119192357,0.17575276423632763,7
1.7297266483306886,0.3736133816538394,0.0865056037902832,0.008245752536176173,19,sqrt,1,11,775,"{'max_depth': 19, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 11, 'n_estimators': 775}",-1.1594201033577085,-0.874402790473204,-0.9017438270194166,-0.7366743866133032,-0.5697354082108179,-0.84839530313489,0.19513676279956726,40
2.893648147583008,1.1061572155033372,0.0921450138092041,0.01239258123184475,23,0.6,3,5,804,"{'max_depth': 23, 'max_features': 0.6, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 804}",-1.041355781172588,-0.7650650177824558,-0.8413424480641727,-0.702101370409114,-0.5297374400411621,-0.7759204114938985,0.16787443175068156,16
1.2431771755218506,0.31970677982186624,0.03966507911682129,0.0006407517761381339,10,1.0,3,8,320,"{'max_depth': 10, 'max_features': 1.0, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 320}",-1.0250099498477043,-0.7252759833052004,-0.8206392409891891,-0.7053960764017161,-0.5176364384396863,-0.7587915377966992,0.1654252283912533,3
1.3124801158905028,0.1606054729012783,0.08484182357788086,0.007100128739332989,16,log2,1,3,645,"{'max_depth': 16, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 645}",-1.1237734391244338,-0.8524169716684081,-0.8664600050854627,-0.7211430945648885,-0.5412859136141256,-0.8210158848114638,0.1912782078724841,28
2.4532643795013427,0.6548810894235869,0.08514375686645508,0.004632092140708056,9,0.8,3,8,727,"{'max_depth': 9, 'max_features': 0.8, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 727}",-1.0358293434269845,-0.7418589191049652,-0.8254136671543308,-0.6996696020953438,-0.5177261008056256,-0.7640995265174501,0.16908118873240913,6
3.261431646347046,0.9802346153771061,0.08865036964416503,0.006935650635144191,15,0.6,2,2,861,"{'max_depth': 15, 'max_features': 0.6, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 861}",-1.046713742918483,-0.7579643626659311,-0.8415446375125052,-0.6986943970960614,-0.5214751393630526,-0.7732784559112067,0.17241191445900075,13
3.9047327518463133,1.2036559338256854,0.10431981086730957,0.01283630471526198,15,0.8,2,7,865,"{'max_depth': 15, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 865}",-1.0519180515374047,-0.7670121640980896,-0.8392071285993818,-0.6975646378675143,-0.5231121662443949,-0.7757628296693571,0.17338441378036518,15
4.227308559417724,1.6203542572211371,0.08648734092712403,0.00490866109231567,17,0.8,2,3,855,"{'max_depth': 17, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 855}",-1.0329317200234915,-0.7544125250628247,-0.8377006062426208,-0.6970473279444541,-0.517314921210001,-0.7678814200966785,0.16917968575107675,8
1.2932512283325195,0.11409679482492395,0.061950969696044925,0.004271408928094626,9,log2,2,5,569,"{'max_depth': 9, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 569}",-1.1231166492547864,-0.8418336285437122,-0.8738305105646812,-0.7516311872592703,-0.5519625647787598,-0.828474908080242,0.1851558128491801,30
3.4583173274993895,1.1931467199250134,0.07257208824157715,0.011431778807177351,23,0.8,1,9,637,"{'max_depth': 23, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 637}",-1.0957997969311692,-0.8130508467712688,-0.847231308100974,-0.7047455984774343,-0.53477534521916,-0.7991205791000013,0.1840175494556638,23
