mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.6837103366851807,0.4345573233670399,0.04060211181640625,0.00848805172149115,10,0.8,1,8,306,"{'max_depth': 10, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 306}",-1.0887575645212102,-0.7391864183417739,-0.8174988857553052,-0.7007380302858212,-0.5579758831825703,-0.7808313564173363,0.17548610261430916,8
1.0847061157226563,0.35706405403966635,0.04886860847473144,0.0057438408767224005,11,1.0,1,8,321,"{'max_depth': 11, 'max_features': 1.0, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 321}",-1.0905468124450215,-0.7413941901918902,-0.8204741800371503,-0.7252537808914635,-0.55411333495719,-0.7863564597045432,0.17515010794821,10
1.282437229156494,0.4808277249771007,0.07874798774719238,0.012523547069571619,6,0.7,3,9,572,"{'max_depth': 6, 'max_features': 0.7, 'min_samples_leaf': 3, 'min_samples_split': 9, 'n_estimators': 572}",-1.1305432896079028,-0.7332411027326184,-0.8332597365615277,-0.7048116676123908,-0.5937188641699253,-0.799114932136873,0.1824448605150504,11
1.3472156047821044,0.3207537726112094,0.07602043151855468,0.00736839020060487,7,0.7,2,6,543,"{'max_depth': 7, 'max_features': 0.7, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 543}",-1.0932088389117403,-0.7065434553068881,-0.8237754723725162,-0.6855505086711914,-0.5617089150258175,-0.7741574380576307,0.17989605846340984,5
0.7361049652099609,0.10887287451950212,0.06736979484558106,0.00863988005198356,15,log2,4,5,476,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 476}",-1.979479202125832,-1.4982724107542427,-1.4039044455451988,-1.2864554492892273,-1.3245194482147438,-1.498526191185849,0.25120568626240236,21
0.8151269912719726,0.126312641188865,0.062330436706542966,0.006102192588924464,4,0.8,2,7,452,"{'max_depth': 4, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 452}",-1.1502395820643008,-0.7938390030738957,-0.88378815525867,-0.7824584805598286,-0.675324522325866,-0.8571299486565123,0.16078476430272573,12
0.39147329330444336,0.042509619055333604,0.050289058685302736,0.007008888653064317,15,sqrt,1,4,258,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 258}",-1.6414778711235354,-1.1972077119529105,-1.2179524613812638,-1.0158158250157907,-1.0657784947473594,-1.227646472844172,0.22061295697090566,13
0.5716928005218506,0.19037114143743725,0.08355340957641602,0.050802778766327515,18,log2,4,5,389,"{'max_depth': 18, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 389}",-1.9795948748454415,-1.5001220428347115,-1.3777198626173837,-1.234968729101911,-1.2540816363174407,-1.4692974291433776,0.2723849730564863,20
1.2430374145507812,0.31514712451166543,0.058923768997192386,0.012239906831777456,17,0.7,4,8,443,"{'max_depth': 17, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 443}",-1.1176036957614421,-0.7020401409059446,-0.8079115109127646,-0.6694884406332233,-0.5429767559340608,-0.7680041088294871,0.19416815568961207,3
0.4033179759979248,0.044020666407892095,0.030968713760375976,0.009880912400450213,19,sqrt,3,6,220,"{'max_depth': 19, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 220}",-1.757174468013819,-1.2749338715186533,-1.1960525565298137,-1.0478437525633597,-1.079446279651158,-1.271090185655361,0.2563160962009937,15
0.7001642227172852,0.044946008485193464,0.06477770805358887,0.007532900017622163,12,log2,4,2,515,"{'max_depth': 12, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 515}",-2.0123722489306886,-1.5653886706076805,-1.50490995370228,-1.3967542375276443,-1.409960528223575,-1.5778771277983736,0.22595028928467623,23
0.9077296257019043,0.19171493629100958,0.07931194305419922,0.012649665485194958,17,log2,2,2,545,"{'max_depth': 17, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 545}",-1.8348695038321872,-1.3627855851766675,-1.3126431039506017,-1.1580970500042058,-1.1927160426592214,-1.3722222571245766,0.2432090814556631,18
0.7818289756774902,0.16320105216484557,0.08140792846679687,0.008095783521859004,8,log2,4,5,566,"{'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 566}",-2.158796434910177,-1.764058526884845,-1.7541027997161316,-1.6408915142832596,-1.7367861648835108,-1.8109270881355848,0.17935870042427962,24
0.6568814754486084,0.16206921596419394,0.04068803787231445,0.009118472012732077,15,0.8,1,9,234,"{'max_depth': 15, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 234}",-1.089615164171463,-0.7289890640514484,-0.8187855869876556,-0.7025670531585032,-0.5491598651817066,-0.7778233467101553,0.1784529782497402,7
0.9024291515350342,0.07886145985804732,0.07212867736816406,0.0032003695811857356,17,sqrt,4,3,587,"{'max_depth': 17, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 587}",-1.8548685412362846,-1.3132519728083953,-1.2461587550618622,-1.0953284970176627,-1.1158254777284171,-1.3250866487705244,0.2769900978547146,16
