mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.8936573982238769,0.2030446772094451,0.04290838241577148,0.0013689686417303229,10,0.8,1,8,306,"{'max_depth': 10, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 306}",-2.0884120379533306,-1.510700118970135,-1.4777504480928814,-1.4177025274575137,-1.1734387371860193,-1.5336007739319757,0.3015321985552583,9
1.1788297653198243,0.5047754136713642,0.044170570373535153,0.007003579947043238,11,1.0,1,8,321,"{'max_depth': 11, 'max_features': 1.0, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 321}",-2.053173691655595,-1.470333011653727,-1.4294795941891827,-1.3497018972283097,-1.092251652425409,-1.4789879694304449,0.31575151574503624,3
1.254390573501587,0.37133002649678737,0.06925745010375976,0.011150012949721379,6,0.7,3,9,572,"{'max_depth': 6, 'max_features': 0.7, 'min_samples_leaf': 3, 'min_samples_split': 9, 'n_estimators': 572}",-2.2339562625732015,-1.7257197688387358,-1.7550626180687514,-1.7674492776667405,-1.527389496247639,-1.8019154846790137,0.23290025750757012,12
1.3336702823638915,0.27115760609238126,0.07442965507507324,0.010221647084428383,7,0.7,2,6,543,"{'max_depth': 7, 'max_features': 0.7, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 543}",-2.163630622165547,-1.665881996651796,-1.6571831159967483,-1.6539439242674108,-1.4138870311817433,-1.7109053380526489,0.24549453703310717,11
0.8951063632965088,0.17311061482813178,0.07972474098205566,0.0114072135196577,15,log2,4,5,476,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 476}",-2.759686140509736,-2.297239943614296,-2.2385264968003913,-2.25912773026512,-2.1205784164656083,-2.3350317455310305,0.2203744487821293,21
0.861495065689087,0.0935143163130959,0.0634683609008789,0.015480113101727144,4,0.8,2,7,452,"{'max_depth': 4, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 452}",-2.367497646059323,-1.8924996704245185,-1.9832566100947397,-2.0281090038832312,-1.8328743302429291,-2.020847452140948,0.1862467213728669,13
0.38697304725646975,0.06307792217473872,0.035698890686035156,0.005521291755352444,15,sqrt,1,4,258,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 258}",-2.5574817973472217,-2.077374402486364,-2.0470187903647563,-2.0358171471340216,-1.870342297417239,-2.1176068869499205,0.23148244329044845,14
1.4615555286407471,0.1213452865622287,0.10119619369506835,0.018173623694551565,18,log2,4,5,899,"{'max_depth': 18, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 899}",-2.7631337903000137,-2.276132715716379,-2.2280721056447117,-2.2233681090045536,-2.0589550820813773,-2.309932360549407,0.2382091590198136,19
1.2024742603302,0.34793684760767557,0.057188558578491214,0.004607283546172904,19,0.7,4,8,443,"{'max_depth': 19, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 443}",-2.06629054476876,-1.5183598042570958,-1.4629584541076326,-1.3876473706008272,-1.1500674024038477,-1.5170647152276326,0.30199803088538557,8
1.4407073497772216,0.3087705647456953,0.10653820037841796,0.008728897737353544,19,sqrt,3,6,846,"{'max_depth': 19, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 846}",-2.6353501008372113,-2.1456963246206313,-2.07140419434375,-2.0424918881999345,-1.880801565243907,-2.155148814649087,0.25520728147437716,16
0.8553621768951416,0.13991812461450218,0.07071824073791504,0.006342410927257647,8,sqrt,3,3,587,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 587}",-2.7449159126604035,-2.3057335172744153,-2.348599313473252,-2.3951756683941303,-2.3046000009225405,-2.4198048825449483,0.1659267635335299,23
1.8165638446807861,0.6159295432667782,0.08473367691040039,0.025412358163645184,12,0.8,2,3,545,"{'max_depth': 12, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 545}",-2.020668099409601,-1.448639971826632,-1.4222237570348986,-1.3408400673350276,-1.0974783493268776,-1.4659700489866074,0.30375899716821764,2
0.9718094825744629,0.15196302266161435,0.06556563377380371,0.005668347918819713,8,log2,4,5,566,"{'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 566}",-2.8230396012471077,-2.402607780689706,-2.4507083520500434,-2.5127981572462206,-2.440926002745996,-2.5260159787958143,0.15266883711526782,24
0.7143338680267334,0.21323535811856292,0.03572802543640137,0.005858672999556144,15,0.8,1,9,234,"{'max_depth': 15, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 234}",-2.089630408989399,-1.4791605631085851,-1.4608191119971041,-1.37524376564622,-1.1028538990868617,-1.501541549765634,0.3233916216978717,6
1.0497695922851562,0.1081217047625257,0.0737839698791504,0.007101894663963898,17,sqrt,4,3,587,"{'max_depth': 17, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 587}",-2.6842811839871197,-2.180241069816557,-2.1192634623953563,-2.093809761353779,-1.937559236990671,-2.2030309429086965,0.253591268299375,17
