mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.6080275535583496,0.3131515886335401,0.0503298282623291,0.009214551812054954,10,0.8,1,8,306,"{'max_depth': 10, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 306}",-1.0887575645212102,-0.739186418341774,-0.817498885755305,-0.7007380302858215,-0.5579758831825704,-0.7808313564173363,0.1754861026143091,9
1.073032522201538,0.5970173418336878,0.03980145454406738,0.001927453656018252,11,1.0,1,8,321,"{'max_depth': 11, 'max_features': 1.0, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 321}",-1.0905468124450215,-0.74139419019189,-0.8204741800371503,-0.7252537808914635,-0.55411333495719,-0.7863564597045432,0.17515010794821,11
1.4297355175018311,0.4472958306150493,0.05996813774108887,0.005990653076053654,6,0.7,3,9,572,"{'max_depth': 6, 'max_features': 0.7, 'min_samples_leaf': 3, 'min_samples_split': 9, 'n_estimators': 572}",-1.1305432896079028,-0.7332411027326184,-0.8332597365615277,-0.7048116676123908,-0.5937188641699253,-0.799114932136873,0.1824448605150504,12
1.3395051956176758,0.3424416616768525,0.060652542114257815,0.008862243609718335,7,0.7,2,6,543,"{'max_depth': 7, 'max_features': 0.7, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 543}",-1.0932088389117403,-0.7065434553068881,-0.823775472372516,-0.6855505086711914,-0.5617089150258175,-0.7741574380576307,0.17989605846340984,6
0.763359260559082,0.1292980002025611,0.05865802764892578,0.004502974613451198,15,log2,4,5,476,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 476}",-1.9794792021258318,-1.4982724107542427,-1.4039044455451988,-1.2864554492892273,-1.3245194482147438,-1.498526191185849,0.2512056862624023,21
0.9008532047271729,0.19127996789932336,0.056190776824951175,0.00671721626428927,4,0.8,2,7,452,"{'max_depth': 4, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 452}",-1.1502395820643008,-0.7938390030738955,-0.88378815525867,-0.7824584805598285,-0.6753245223258662,-0.8571299486565123,0.16078476430272573,13
0.3281153678894043,0.054435572947607785,0.04734625816345215,0.0021030719289442295,15,sqrt,1,4,258,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 258}",-1.6414778711235356,-1.1972077119529105,-1.2179524613812638,-1.0158158250157907,-1.0657784947473594,-1.227646472844172,0.22061295697090574,14
1.3481579303741456,0.1382803561365101,0.0967249870300293,0.007100660345312577,18,log2,4,5,899,"{'max_depth': 18, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 899}",-1.976275854324032,-1.4935632428851657,-1.388647351245622,-1.2493908025338583,-1.2735021891127858,-1.4762758880202926,0.26479108534240847,20
1.1256197929382323,0.36558006639636054,0.06375083923339844,0.011180668569714126,19,0.7,4,8,443,"{'max_depth': 19, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 443}",-1.1176036957614421,-0.7020401409059445,-0.8094300559338506,-0.6696540728878848,-0.5421687340566403,-0.7681793399091525,0.1944023754379331,4
1.4361959934234618,0.14464148164585805,0.12143197059631347,0.02365725689783854,19,sqrt,3,6,846,"{'max_depth': 19, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 846}",-1.7682213385705219,-1.2665859585801476,-1.2008873559022286,-1.0226422948880214,-1.058253327492881,-1.26331805508676,0.2678850354599854,16
0.8868368148803711,0.1572075861206018,0.09012303352355958,0.026138295872440664,8,sqrt,3,3,587,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 587}",-1.9726786291032432,-1.5669330096517995,-1.5936125246413457,-1.4514290721388374,-1.5431645295504308,-1.625563553017131,0.18003316437527297,23
1.7278712272644043,0.4967517826744696,0.07089018821716309,0.007154652770194128,12,0.8,2,3,545,"{'max_depth': 12, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 545}",-1.0873439466504433,-0.6967558803787617,-0.8117705135616002,-0.6873460430923453,-0.5329121634961964,-0.7632257094358694,0.18473197941086428,1
0.9926022052764892,0.24197195338610644,0.07484016418457032,0.019436629633354973,8,log2,4,5,566,"{'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 566}",-2.158796434910177,-1.764058526884845,-1.7541027997161316,-1.6408915142832594,-1.7367861648835108,-1.8109270881355848,0.17935870042427968,24
0.7672914028167724,0.2649798707299426,0.03077998161315918,0.005200576393110918,15,0.8,1,9,234,"{'max_depth': 15, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 234}",-1.089615164171463,-0.7289890640514484,-0.8187855869876556,-0.7025670531585032,-0.5491598651817067,-0.7778233467101553,0.17845297824974019,8
